SettlementPoint,Year,Month,Mean,Min,Max,SD,Volatility
HB_WEST,2019,Apr,19.551875,-0.3,100,13.864652786735467,NA
HB_WEST,2019,May,22.70266129032258,4.5,68.36,9.238910469479,0.17178532470409308
HB_WEST,2019,Jun,24.708555555555556,5.04,100.16,13.521785003357381,0.15782001898817496
HB_WEST,2019,Jul,29.45547043010753,11.03,274.78,26.90684361192509,0.1960890722055823
HB_WEST,2019,Aug,126.31528225806451,8.11,3500,401.2889789739432,0.5144958709316315
HB_WEST,2019,Sep,78.42925,5.57,5010.39,380.61810476050823,0.35746802231560876
HB_WEST,2019,Oct,24.668131720430107,-1.42,843.07,53.57664233513758,NA
HB_WEST,2019,Nov,21.66026388888889,0.08,211.91,15.69523650749591,0.3105916957393609
HB_WEST,2019,Dec,18.136424731182796,2.15,60.71,7.1886770441016665,0.19992949689652345
LZ_AEN,2016,Jan,19.324663978494623,5.35,55.02,5.499657950454568,0.16246021149210096
LZ_AEN,2016,Feb,15.448290229885057,2.24,51.51,5.74245149381437,0.21637136119519207
LZ_AEN,2016,Mar,16.85507402422611,1.32,65.27,7.360407832780969,0.21224318456910196
LZ_AEN,2016,Apr,18.256069444444446,1.17,88.34,9.34557403642361,0.22869077521596937
LZ_AEN,2016,May,18.124905913978495,2.8,76.57,7.977659806006317,0.17384694336884796
LZ_AEN,2016,Jun,24.237513888888888,8.23,110.8,11.583286461242354,0.14131689105999212
LZ_AEN,2016,Jul,27.976102150537635,9.29,98.6,12.61312179097276,0.14960874370562402
LZ_AEN,2016,Aug,30.699516129032258,13.61,235.36,26.827298867070166,0.18389275207028008
LZ_AEN,2016,Sep,26.71086111111111,11.13,200.12,14.46531541385834,0.13697874727314893
LZ_AEN,2016,Oct,25.62290322580645,3.29,274.56,16.099709573675717,0.18496473315580028
LZ_AEN,2016,Nov,19.640041666666665,3.74,48.6,6.210652441851584,0.17885766543658466
LZ_AEN,2016,Dec,25.870174731182797,3.21,136.8,11.452260949599369,0.205260877981336
LZ_AEN,2017,Jan,23.404475806451615,1.92,95.99,7.539809858297442,0.19842091851123306
LZ_AEN,2017,Feb,20.60532738095238,3.45,52.96,6.758118121814658,0.18723580538960058
LZ_AEN,2017,Mar,22.99701211305518,4.9,67.99,7.9321455382182515,0.14681731898633116
LZ_AEN,2017,Apr,24.118083333333335,8.94,85.65,8.008669689884144,0.13956460000014112
LZ_AEN,2017,May,25.293844086021505,4.9,66.94,8.173940241146438,0.14871693260376875
LZ_AEN,2017,Jun,27.91663888888889,15.47,84.47,11.335981832091651,0.13294055979359906
LZ_AEN,2017,Jul,31.40143817204301,16.95,257.95,17.939957768598738,0.15566585496250945
LZ_AEN,2017,Aug,27.465618279569892,16.63,88.71,10.953641559437658,0.12466237093252394
LZ_AEN,2017,Sep,24.628805555555555,8.82,60.58,8.027509687575204,0.11828338259956885
LZ_AEN,2017,Oct,24.019905913978494,5.24,102.26,10.015021859408662,0.1500580342138041
LZ_AEN,2017,Nov,23.019444444444446,3.63,86.69,8.47182094816197,0.16899896320019517
LZ_AEN,2017,Dec,21.06293010752688,5.06,55.3,5.3231361257386105,0.1607968988405907
LZ_AEN,2018,Jan,38.83798387096774,6.03,1661.37,87.54376856158721,0.21618162644702724
LZ_AEN,2018,Feb,21.91388392857143,4.55,74.11,7.665640874662355,0.20217009008147907
LZ_AEN,2018,Mar,22.202826379542397,5.26,70.37,8.593805694422063,0.19074804963095648
LZ_AEN,2018,Apr,22.18848611111111,4.79,51.24,7.528445920846944,0.16536729208550321
LZ_AEN,2018,May,33.16616935483871,6.86,529.23,36.91196660038251,0.2243246292030421
LZ_AEN,2018,Jun,30.286125,15.91,114.74,14.409428284606616,0.1430701862588962
LZ_AEN,2018,Jul,78.95137096774194,10.02,2060.9,233.0913438525897,0.37743661717932636
LZ_AEN,2018,Aug,31.732137096774192,13.9,149.54,18.459470882953877,0.16168729602244844
LZ_AEN,2018,Sep,27.167305555555554,15.15,88.03,10.29074779048212,0.1197280598724851
LZ_AEN,2018,Oct,30.31,12.77,96.35,10.204651355469016,0.13550995585957676
LZ_AEN,2018,Nov,30.468083333333333,8.65,106.64,11.762673463238773,0.17317309239702783
LZ_AEN,2018,Dec,30.094758064516128,6.57,117.25,10.17742369680273,0.17792269104985634
LZ_AEN,2019,Jan,25.107956989247313,6.75,76.2,7.957236317830309,0.16796047768303624
LZ_AEN,2019,Feb,21.513809523809524,5.46,57.06,6.768265769861139,0.18463754821911912
LZ_AEN,2019,Mar,27.742180349932706,7.11,685.8,34.68487401643782,0.2047627393766648
LZ_AEN,2019,Apr,23.270347222222224,4.63,106.86,12.494342464514746,0.19337774369450572
LZ_AEN,2019,May,24.676236559139785,9.12,68.42,8.730179494173763,0.13104651853569527
LZ_AEN,2019,Jun,24.41679166666667,10.2,101.71,12.944277307181563,0.14468174243074003
LZ_AEN,2019,Jul,29.709086021505374,11.37,274.59,26.80367156552104,0.19405028622675152
LZ_AEN,2019,Aug,126.52692204301076,10.34,3500.89,401.46034312338026,0.5130391772723657
LZ_AEN,2019,Sep,80.16959722222222,7.88,5010.17,380.2767520777064,0.3483383954785343
LZ_AEN,2019,Oct,29.280443548387098,8.07,844.89,52.95100909206172,0.22788788788136607
LZ_AEN,2019,Nov,24.40801388888889,3.77,209.08,14.919535273175898,0.2239528000187772
LZ_AEN,2019,Dec,19.05170698924731,3.76,59.87,6.607973845847708,0.17982389602599294
LZ_CPS,2016,Jan,19.353844086021507,5.28,56.19,5.548379633953353,0.16338832040595916
LZ_CPS,2016,Feb,15.520014367816092,2.16,52.06,5.806936573951362,0.21742745085175025
LZ_CPS,2016,Mar,16.898183041722746,1.31,68.18,7.478780011993821,0.21236286485573885
LZ_CPS,2016,Apr,19.06936111111111,1.14,114.4,11.093882920603837,0.23192046089830762
LZ_CPS,2016,May,18.47986559139785,2.77,72.34,8.100975099288911,0.17325883035371512
LZ_CPS,2016,Jun,24.958069444444444,5.22,109.62,11.206274234574295,0.14894065352207955
LZ_CPS,2016,Jul,27.967956989247313,9.4,97.14,12.727757359220305,0.15167034780599703
LZ_CPS,2016,Aug,31.306572580645163,13.43,235.47,28.075727181019598,0.1872841346787466
LZ_CPS,2016,Sep,28.13025,11,204.18,15.534595093591461,0.14091261770545396
LZ_CPS,2016,Oct,26.25029569892473,3.38,280.2,16.82894382852078,0.18735073016228845
LZ_CPS,2016,Nov,21.714666666666666,2.87,59.5,8.848424650970042,0.19393704841750994
LZ_CPS,2016,Dec,26.596424731182797,2.69,142.19,12.326364520863036,0.20946016670279702
LZ_CPS,2017,Jan,23.772567204301076,1.99,102.73,8.26379536642796,0.2072265751599448
LZ_CPS,2017,Feb,20.919479166666665,3.01,53.54,7.0902012017666,0.19229098435689457
LZ_CPS,2017,Mar,23.861547779273216,5.34,81.08,8.771604235406784,0.14912825725875115
LZ_CPS,2017,Apr,25.337902777777778,9.76,94.38,8.856499819832036,0.14114839707065316
LZ_CPS,2017,May,26.53702956989247,4.61,69.09,9.174435818693063,0.15229965609264481
LZ_CPS,2017,Jun,30.416,15.28,99.32,13.078528214227612,0.15009392594231724
LZ_CPS,2017,Jul,32.11529569892473,17.13,264.71,18.55076747930554,0.15712863935082474
LZ_CPS,2017,Aug,28.137567204301074,16.64,90.66,11.296724158422816,0.12661775575717782
LZ_CPS,2017,Sep,25.136652777777776,8.6,63.5,8.52402753320979,0.12054446474829875
LZ_CPS,2017,Oct,25.27595430107527,4.53,107.6,11.067209878064245,0.15838758990741214
LZ_CPS,2017,Nov,23.572569444444444,4.01,90.5,8.736653333481911,0.1664051153829276
LZ_CPS,2017,Dec,22.048373655913977,5.38,102.48,6.837747294597058,0.16596765093459456
LZ_CPS,2018,Jan,41.31287634408602,6.06,1708.38,91.99257259535398,0.2213291202414115
LZ_CPS,2018,Feb,22.51739583333333,4.64,74.85,7.725254185112783,0.19977112172124548
LZ_CPS,2018,Mar,25.289273216689097,8.33,236.9,12.256999463947704,0.21599775973849492
LZ_CPS,2018,Apr,26.535375,9.16,60.9,8.455876699858672,0.16437572017483154
LZ_CPS,2018,May,36.05559139784946,9.53,531.71,37.301645970556926,0.21779497784530097
LZ_CPS,2018,Jun,30.72727777777778,16.27,114.42,14.186371060728062,0.13995155769230888
LZ_CPS,2018,Jul,79.12443548387097,10.09,2059.23,232.95766854170338,0.37675009962017925
LZ_CPS,2018,Aug,31.86568548387097,15.14,149.75,18.407107090852417,0.16058201460621518
LZ_CPS,2018,Sep,27.51298611111111,15.22,89.04,10.398470471661467,0.11971851277026142
LZ_CPS,2018,Oct,31.635967741935485,16.83,97.46,11.247464610562195,0.1373755649851712
LZ_CPS,2018,Nov,32.04120833333333,10.5,109.16,12.324589758862963,0.1768189478577562
LZ_CPS,2018,Dec,30.309220430107526,6.4,119.92,10.454818175329747,0.17843419930207402
LZ_CPS,2019,Jan,26.798333333333332,10.55,82.89,8.149951236618797,0.16682793089629278
LZ_CPS,2019,Feb,24.110119047619047,6.02,86.42,9.275273957694052,0.19520056111321185
LZ_CPS,2019,Mar,29.351695827725436,6.47,725.84,38.72171315807932,0.2059808557799405
LZ_CPS,2019,Apr,25.36359722222222,4.99,114.28,14.197624670731084,0.20682296627236996
LZ_CPS,2019,May,26.246075268817204,9.35,80.88,9.843087957448544,0.1386956778895379
LZ_CPS,2019,Jun,26.391291666666667,11.52,155.41,16.04246449816535,0.16558275191883873
LZ_CPS,2019,Jul,30.66717741935484,11.52,276.56,27.0777304782,0.19141121015811113
LZ_CPS,2019,Aug,127.69620967741936,10.84,3504.12,401.5136414355443,0.5079502890720157
LZ_CPS,2019,Sep,82.43634722222222,8.39,5011.57,379.8961059615473,0.34317133829341073
LZ_CPS,2019,Oct,33.553602150537635,9.08,846.37,53.66086954681068,0.2183833244230453
LZ_CPS,2019,Nov,25.57513888888889,4.88,213.22,15.155541121465715,0.21725958773539308
LZ_CPS,2019,Dec,19.997862903225805,3.86,104.42,7.9342463246526425,0.18586413214196293
LZ_HOUSTON,2016,Jan,19.56393817204301,5.19,54.94,5.654675260617202,0.16656400728236578
LZ_HOUSTON,2016,Feb,15.487988505747126,2.1,50.75,5.820989036078068,0.22077405206487138
LZ_HOUSTON,2016,Mar,17.206729475100943,1.35,73.24,7.8052462273335905,0.21236112638160862
LZ_HOUSTON,2016,Apr,19.128930555555556,1.26,106.23,10.765909046753059,0.23171604335840965
LZ_HOUSTON,2016,May,19.90399193548387,3.03,76.88,10.639855925260372,0.1892050198090864
LZ_HOUSTON,2016,Jun,29.91508333333333,4.32,174.68,22.480109378214053,0.19698180050432867
LZ_HOUSTON,2016,Jul,29.91186827956989,10.06,106.26,15.655496426994185,0.16308054481543918
LZ_HOUSTON,2016,Aug,33.56354838709677,13.49,285,34.7563386442228,0.20172266913323383
LZ_HOUSTON,2016,Sep,29.032680555555554,11.48,214.55,17.38997939866895,0.1521300334191951
LZ_HOUSTON,2016,Oct,28.54581989247312,3.98,287.59,19.49473507624443,0.19874016962034444
LZ_HOUSTON,2016,Nov,20.437680555555556,3.06,54.65,7.571880876577429,0.19198183968971144
LZ_HOUSTON,2016,Dec,25.736841397849464,2.91,143.23,11.349051286814545,0.2068004727028417
LZ_HOUSTON,2017,Jan,24.82736559139785,3,96.36,7.946976082218834,0.1945987816268159
LZ_HOUSTON,2017,Feb,23.51721726190476,4.52,60.22,8.849387367235071,0.1881214723464643
LZ_HOUSTON,2017,Mar,28.742005383580082,6.81,152.46,15.08717262375382,0.1592311026955927
LZ_HOUSTON,2017,Apr,32.96706944444445,10.74,147.81,16.991265862206316,0.16661021126174727
LZ_HOUSTON,2017,May,32.36264784946236,4.99,109.86,15.906692890509007,0.18738953183220122
LZ_HOUSTON,2017,Jun,33.66891666666667,15.43,139.24,19.3924588943231,0.17083792303215503
LZ_HOUSTON,2017,Jul,34.725833333333334,16.72,311.81,23.443061415065714,0.17553907787980821
LZ_HOUSTON,2017,Aug,30.031478494623656,16.61,101.75,14.431593938247438,0.13921199104037088
LZ_HOUSTON,2017,Sep,27.410027777777778,8.33,84.99,12.571637692402946,0.14848151048203218
LZ_HOUSTON,2017,Oct,31.339381720430108,4.41,274.2,26.117447047199033,0.20887353044081655
LZ_HOUSTON,2017,Nov,26.339625,4.82,131.01,12.833731620771012,0.17257871858348625
LZ_HOUSTON,2017,Dec,21.97978494623656,6.29,68.39,5.791050547258557,0.16011214486029576
LZ_HOUSTON,2018,Jan,38.04498655913979,6.18,1638.04,86.06439847614334,0.21627781659510076
LZ_HOUSTON,2018,Feb,22.375848214285714,5.1,72.15,7.394902533647273,0.1965673207772289
LZ_HOUSTON,2018,Mar,23.933458950201885,8.01,71.42,9.109086945117879,0.18866021930538893
LZ_HOUSTON,2018,Apr,24.728347222222222,8.41,59.21,7.916439430638187,0.15992542976740612
LZ_HOUSTON,2018,May,35.5330376344086,8.42,550.1,39.48106603358091,0.22657545082978583
LZ_HOUSTON,2018,Jun,31.802347222222224,15.81,119.76,16.793934932973713,0.1527832173959358
LZ_HOUSTON,2018,Jul,79.56653225806451,9.95,2060.38,233.5603868265196,0.3757498630219294
LZ_HOUSTON,2018,Aug,32.159623655913975,13.48,151.05,18.890233331961976,0.16239127431463352
LZ_HOUSTON,2018,Sep,27.722416666666668,15.14,92.18,10.886969613459707,0.12163170445514104
LZ_HOUSTON,2018,Oct,31.78111559139785,12.74,101.62,11.514126975977037,0.13788295671678294
LZ_HOUSTON,2018,Nov,31.730333333333334,10.05,105.13,12.015058303485729,0.16686766448644122
LZ_HOUSTON,2018,Dec,30.462069892473117,6.88,116.52,9.911598247922354,0.17531144987505598
LZ_HOUSTON,2019,Jan,25.55008064516129,8.85,75.06,7.847312987516136,0.1669215872580144
LZ_HOUSTON,2019,Feb,21.644255952380952,5.51,57.43,6.729465251803097,0.1850035486325333
LZ_HOUSTON,2019,Mar,28.080323014804843,8.22,651.84,32.70861948439228,0.2012145017093586
LZ_HOUSTON,2019,Apr,24.264583333333334,5.44,107.4,12.157658167632507,0.1871803622960437
LZ_HOUSTON,2019,May,25.15361559139785,9.58,68.56,9.23424813356634,0.13568891556422505
LZ_HOUSTON,2019,Jun,27.226736111111112,10,113.57,15.762967614787566,0.15467631895045955
LZ_HOUSTON,2019,Jul,30.01306451612903,11.35,274.79,26.872544946248773,0.19415562169426365
LZ_HOUSTON,2019,Aug,126.69338709677419,10.33,3500,401.4687410183907,0.5118654780039842
LZ_HOUSTON,2019,Sep,80.77929166666667,7.97,5011.62,380.5954930085023,0.3483732513814529
LZ_HOUSTON,2019,Oct,30.642379032258063,9.62,872.98,55.331927736505236,0.22351026002859248
LZ_HOUSTON,2019,Nov,24.18161111111111,3.8,199.8,14.472697576733285,0.22356984824855125
LZ_HOUSTON,2019,Dec,18.919852150537633,3.8,59.5,6.877407263243727,0.18433608364340778
LZ_LCRA,2016,Jan,19.317459677419354,5.47,55.4,5.497980113470417,0.1625786486691038
LZ_LCRA,2016,Feb,15.488548850574713,2.37,51.55,5.732980295709334,0.21474865252224212
LZ_LCRA,2016,Mar,16.796298788694482,1.34,66.31,7.398862184113168,0.21226995722774408
LZ_LCRA,2016,Apr,18.392708333333335,1.15,92.5,9.682228462982478,0.22968734494289877
LZ_LCRA,2016,May,18.182782258064517,2.78,73.75,8.00522745939278,0.17318649639982897
LZ_LCRA,2016,Jun,24.164416666666668,4.64,109.44,11.121200540738204,0.14618313015029147
LZ_LCRA,2016,Jul,27.592217741935485,9.31,99.41,12.674735854902682,0.15073183097153917
LZ_LCRA,2016,Aug,31.175577956989247,13.43,237.06,28.98272611616213,0.18976971123230793
LZ_LCRA,2016,Sep,27.039944444444444,11,199.29,15.735525242461982,0.14272804888386295
LZ_LCRA,2016,Oct,26.068440860215055,3.33,281.6,16.98477508373953,0.18867102717980852
LZ_LCRA,2016,Nov,19.541680555555555,2.88,48.94,6.456588603352815,0.18458582480130986
LZ_LCRA,2016,Dec,25.487876344086022,2.58,142.23,11.374799922493048,0.20752862497652483
LZ_LCRA,2017,Jan,23.43627688172043,1.9,97.26,7.606074128174611,0.1990767361177566
LZ_LCRA,2017,Feb,20.66081845238095,3.1,53.1,6.8976144442939775,0.19077486579592665
LZ_LCRA,2017,Mar,23.437133243606997,5.15,69.81,8.228481795575645,0.14956859923921922
LZ_LCRA,2017,Apr,24.477416666666667,8.91,88.04,8.468541080492487,0.14079224637072904
LZ_LCRA,2017,May,25.63795698924731,4.45,67.39,8.654821736633204,0.1527250052803652
LZ_LCRA,2017,Jun,28.639083333333332,14.97,91.27,12.48570018194333,0.13937424770562437
LZ_LCRA,2017,Jul,31.9057123655914,16.84,265.38,18.70555943379993,0.15873832357198378
LZ_LCRA,2017,Aug,27.678010752688174,16.63,90.36,11.266243870522514,0.12723301119634023
LZ_LCRA,2017,Sep,24.813430555555556,8.63,61.55,8.36801241320809,0.12058499935347951
LZ_LCRA,2017,Oct,24.484260752688172,4.56,115,11.120629550803764,0.15685240647641505
LZ_LCRA,2017,Nov,23.047125,3.11,88.12,8.542414682479475,0.1691120232847289
LZ_LCRA,2017,Dec,21.11766129032258,4.65,58.16,5.448681533955956,0.16416736844965144
LZ_LCRA,2018,Jan,38.992567204301075,5.87,1669.26,88.49319955468226,0.22292757224060405
LZ_LCRA,2018,Feb,21.762247023809525,4.3,75.49,7.760105867864692,0.20492395193811408
LZ_LCRA,2018,Mar,22.05130551816958,4.24,70.23,8.310383904389663,0.19230157940678314
LZ_LCRA,2018,Apr,22.64402777777778,5.1,51.83,7.626581791236533,0.16431591112755745
LZ_LCRA,2018,May,34.73540322580645,7.35,537.05,39.21426529375477,0.22414617070596515
LZ_LCRA,2018,Jun,30.365555555555556,16.02,114.7,14.438945238745092,0.14309833701549587
LZ_LCRA,2018,Jul,79.06994623655913,10.06,2062.63,233.30198042101694,0.37710080577331584
LZ_LCRA,2018,Aug,31.807970430107527,14.28,149.58,18.499565264811263,0.16158030911310928
LZ_LCRA,2018,Sep,27.18726388888889,15.12,89.58,10.323972461463859,0.11991699426419734
LZ_LCRA,2018,Oct,30.069879032258065,10.92,95.98,10.146733125557335,0.13545918613890945
LZ_LCRA,2018,Nov,30.515805555555556,8.38,106.34,11.79691385662878,0.17374085235849399
LZ_LCRA,2018,Dec,30.58266129032258,6.56,122.66,10.628820081578901,0.17936852779738974
LZ_LCRA,2019,Jan,24.93630376344086,6.28,76.43,8.097452745325858,0.1697753948055806
LZ_LCRA,2019,Feb,21.666979166666668,5.53,56.92,6.878219361958411,0.18459760613048626
LZ_LCRA,2019,Mar,27.649313593539702,6.58,692.67,35.19954864384439,0.20457836535062077
LZ_LCRA,2019,Apr,23.31476388888889,4.46,107.21,12.368357309323672,0.19825572865401545
LZ_LCRA,2019,May,24.508682795698924,9.06,66.1,8.51416657391498,0.13063823996866072
LZ_LCRA,2019,Jun,24.519541666666665,11.18,101.6,13.153803352145431,0.1457690360897578
LZ_LCRA,2019,Jul,29.747916666666665,11.36,274.7,26.81774614012361,0.1939151070962133
LZ_LCRA,2019,Aug,126.67076612903226,10.31,3503.28,401.72730818178337,0.512583690743599
LZ_LCRA,2019,Sep,82.4672361111111,8,5011.71,380.75904251218793,0.3507018688344984
LZ_LCRA,2019,Oct,29.015806451612903,7.78,851.35,53.56442348624097,0.22696126972447758
LZ_LCRA,2019,Nov,24.485222222222223,4.14,207.11,14.724647827239304,0.22405342102269557
LZ_LCRA,2019,Dec,19.456881720430108,3.75,84.34,7.255990866381841,0.1829202318817429
LZ_NORTH,2016,Jan,19.187997311827957,5.08,56.21,5.532815832010709,0.16219355575190195
LZ_NORTH,2016,Feb,15.46221264367816,2.28,51.39,5.727119505560941,0.2162253114683663
LZ_NORTH,2016,Mar,17.461507402422612,1.48,62.31,7.4469997134928,0.2113374455763602
LZ_NORTH,2016,Apr,19.08763888888889,1.57,90.61,9.793125443963818,0.221915412905589
LZ_NORTH,2016,May,18.182889784946237,4.18,76.8,7.86262678641513,0.1665070205327131
LZ_NORTH,2016,Jun,23.562680555555556,3.64,104.06,11.062601504781108,0.14888259621621464
LZ_NORTH,2016,Jul,27.41577956989247,9.05,101.55,12.339122952872144,0.15211659880167258
LZ_NORTH,2016,Aug,30.148575268817204,13.37,227.06,26.104303860992065,0.18383762301060974
LZ_NORTH,2016,Sep,26.60586111111111,10.73,201.47,14.90166613165988,0.1396007864158288
LZ_NORTH,2016,Oct,24.53266129032258,2.85,273.64,16.034106142812703,0.19036721914150234
LZ_NORTH,2016,Nov,18.830513888888888,2,50.24,6.250940703599587,0.1899100142092327
LZ_NORTH,2016,Dec,25.28625,3.43,140.29,11.070745441320296,0.2047081646812773
LZ_NORTH,2017,Jan,23.603024193548386,2.91,96.68,7.53631169322917,0.19057210878797826
LZ_NORTH,2017,Feb,19.550014880952382,4.39,51.83,6.023653240387761,0.1809387928134181
LZ_NORTH,2017,Mar,21.83940780619112,5.34,64.71,7.067790149708489,0.15250463763983188
LZ_NORTH,2017,Apr,21.975805555555556,7.13,62.41,6.617664494044783,0.1434789441195539
LZ_NORTH,2017,May,24.557513440860216,5.22,72.98,8.001947903825615,0.14266948146703964
LZ_NORTH,2017,Jun,26.89373611111111,15.46,80.74,10.269483673647457,0.12748064116833488
LZ_NORTH,2017,Jul,31.186841397849463,16.47,254.01,17.443900624970393,0.15206646106558117
LZ_NORTH,2017,Aug,27.060362903225805,16.62,86.53,10.529417676731134,0.12272082454625807
LZ_NORTH,2017,Sep,23.96840277777778,8.29,56.01,8.103816548207519,0.12018607769043378
LZ_NORTH,2017,Oct,21.938427419354838,1.89,85.01,8.63646428172293,0.16880395328608083
LZ_NORTH,2017,Nov,22.263166666666667,3.21,70.4,7.87865611797551,0.17606379873250924
LZ_NORTH,2017,Dec,21.408131720430106,6.28,58.74,5.243574354344971,0.15895699051896095
LZ_NORTH,2018,Jan,37.72852150537634,6.32,1664.01,87.76979241169174,0.21939999232859386
LZ_NORTH,2018,Feb,21.84046130952381,5.84,74.29,7.579751376820836,0.19740643905585417
LZ_NORTH,2018,Mar,22.640551816958276,7.89,70.07,8.388701044899271,0.18253788586144154
LZ_NORTH,2018,Apr,24.366888888888887,8.91,58.24,7.779202510434246,0.15599275195371828
LZ_NORTH,2018,May,37.45188172043011,9.54,557.83,40.896630611550954,0.2286157390250383
LZ_NORTH,2018,Jun,31.30161111111111,15.26,122.97,16.441007465142185,0.1509080824185007
LZ_NORTH,2018,Jul,79.84618279569892,9.8,2079.81,235.36841649562857,0.3762943670455248
LZ_NORTH,2018,Aug,31.971586021505377,11.92,151.52,19.07727861952303,0.16476232870296867
LZ_NORTH,2018,Sep,27.88584722222222,13.94,91.58,12.013980791934744,0.12603782911694136
LZ_NORTH,2018,Oct,31.645416666666666,9.59,95.95,11.41539314407052,0.14199407504077208
LZ_NORTH,2018,Nov,31.974125,9.21,124.07,12.307011720189276,0.17405962159345342
LZ_NORTH,2018,Dec,31.131948924731184,6.87,121.19,10.753266871853738,0.17630718304955756
LZ_NORTH,2019,Jan,24.367836021505376,5.13,75.38,8.353484521769563,0.1716588483745908
LZ_NORTH,2019,Feb,20.851145833333334,4.36,56.78,7.117460637617205,0.19135454424726928
LZ_NORTH,2019,Mar,28.594037685060567,9.11,681.29,34.4362405222051,0.19845955771631185
LZ_NORTH,2019,Apr,23.718430555555557,6.62,103.76,11.928849097374753,0.18634388199356464
LZ_NORTH,2019,May,24.011451612903226,10.12,67.8,8.738728285557318,0.1335346047169301
LZ_NORTH,2019,Jun,25.207916666666666,8.21,101.28,13.61845388930725,0.14828286550491832
LZ_NORTH,2019,Jul,29.83494623655914,11.22,274.89,26.955125726994385,0.19535405030277767
LZ_NORTH,2019,Aug,126.60091397849462,10.08,3501.54,401.63191065044884,0.5126445798818419
LZ_NORTH,2019,Sep,80.77415277777777,7.81,5010.51,380.7589692018482,0.3502387458917188
LZ_NORTH,2019,Oct,28.732943548387098,6.21,863.71,54.42561097329509,0.23924890732416415
LZ_NORTH,2019,Nov,24.15361111111111,3.67,218.41,15.742828193014054,0.229317075997624
LZ_NORTH,2019,Dec,19.006801075268818,4.07,59.99,7.142365271934623,0.18875830578659866
LZ_RAYBN,2016,Jan,19.447943548387098,5.08,57.38,5.87173439536646,0.16355007934334848
LZ_RAYBN,2016,Feb,15.400431034482759,2.32,53.35,5.7534661271108956,0.21496825386859722
LZ_RAYBN,2016,Mar,17.117240915208615,1.86,61.55,7.327291215387115,0.20640128530686266
LZ_RAYBN,2016,Apr,18.85536111111111,1.45,90.56,9.706044207969228,0.22307584844365572
LZ_RAYBN,2016,May,18.320994623655913,4.31,75.95,7.887065178197736,0.16439789997006043
LZ_RAYBN,2016,Jun,23.315944444444444,3.65,100.54,10.573416883232081,0.14718985174466806
LZ_RAYBN,2016,Jul,27.471075268817206,9.03,101.88,12.383051616960069,0.15335157986897022
LZ_RAYBN,2016,Aug,30.149758064516128,13.37,226.86,26.11001588311446,0.18459054832595634
LZ_RAYBN,2016,Sep,26.47026388888889,10.72,200.59,14.818330548217851,0.13936957470460148
LZ_RAYBN,2016,Oct,24.452513440860216,3.14,274.16,15.968735318472177,0.1883442962532413
LZ_RAYBN,2016,Nov,18.875319444444443,2.9,47.33,6.182334306537095,0.18707667471454592
LZ_RAYBN,2016,Dec,25.319556451612904,4.44,138.15,10.848662138407187,0.2004065515881962
LZ_RAYBN,2017,Jan,23.39010752688172,2.43,96.42,7.174455207570435,0.18523763095975454
LZ_RAYBN,2017,Feb,20.369151785714287,5.62,51.8,5.358349282109903,0.16642421294761794
LZ_RAYBN,2017,Mar,21.907160161507402,6.77,64.19,6.549950608642895,0.14161021766461912
LZ_RAYBN,2017,Apr,22.213430555555554,8.2,61.88,5.862581020851394,0.1354599514744065
LZ_RAYBN,2017,May,24.00133064516129,6.21,62.63,6.8500959884287855,0.13382906075420317
LZ_RAYBN,2017,Jun,26.125041666666668,15.69,74.59,9.205680549494769,0.12367987409706002
LZ_RAYBN,2017,Jul,30.760497311827958,16.47,248.41,16.831198028483207,0.1507784913793051
LZ_RAYBN,2017,Aug,26.824825268817204,16.6,85.93,10.25467621902543,0.12233852369425924
LZ_RAYBN,2017,Sep,23.535680555555555,8.29,54.32,7.549488581314555,0.11757074625406518
LZ_RAYBN,2017,Oct,21.379932795698924,2.04,75.15,7.829634966596321,0.16357769509913195
LZ_RAYBN,2017,Nov,21.829180555555556,3.86,70.1,7.445188047172327,0.17425483567814593
LZ_RAYBN,2017,Dec,21.31260752688172,7.81,59.25,4.855131894035036,0.1533974911215282
LZ_RAYBN,2018,Jan,39.37014784946236,7.82,1709.15,90.37409156066536,0.21627473403162611
LZ_RAYBN,2018,Feb,22.403169642857144,7.42,94.77,7.724018064781317,0.20056841770754413
LZ_RAYBN,2018,Mar,23.8057065948856,11.42,69.95,7.764584538226352,0.1747811617849409
LZ_RAYBN,2018,Apr,27.198875,12.36,62.64,7.927631488254263,0.14425798139065465
LZ_RAYBN,2018,May,40.95125,11.51,572.62,43.40898605325402,0.22706071192427307
LZ_RAYBN,2018,Jun,31.94558333333333,15.64,125.33,17.45883747724984,0.1571653748185595
LZ_RAYBN,2018,Jul,84.90190860215054,9.8,2234.47,250.6247603199863,0.37319681614901257
LZ_RAYBN,2018,Aug,32.51872311827957,12.2,158.9,20.634102764280644,0.17453625969772013
LZ_RAYBN,2018,Sep,27.680888888888887,13.93,90.56,11.823806754293667,0.12688863295734096
LZ_RAYBN,2018,Oct,30.624959677419355,13.12,94.29,10.702267190328259,0.14082956859846563
LZ_RAYBN,2018,Nov,33.452444444444446,12.67,124.27,11.735302215008222,0.17026253772541158
LZ_RAYBN,2018,Dec,31.55353494623656,7.83,116.72,10.034378429938945,0.17051664794362836
LZ_RAYBN,2019,Jan,24.41149193548387,6.49,74.86,8.060814095455626,0.16858690602603904
